repo_url,repo_name,owner,framework,stars,forks,last_commit,language,cs_file_count,designer_cs_count,xaml_count,resx_count,complexity_tier,license,description,created_at
https://github.com/nikvoronin/LastWallpaper,LastWallpaper,nikvoronin,WinForms,14,1,2025-10-17,C#,103,0,0,0,Small,GPL-3.0,"Picture of the day on your desktop.  ⭐Bing, NASA, Wikipedia, Copernicus, Elementy, NatGeoTV",2022-11-24
https://github.com/Lokyyn/Lucid,Lucid,Lokyyn,WinForms,14,2,2026-04-30,C#,125,18,0,22,Large,MIT,"A WinForms Control Library with Theming, Docking and custom controls",2022-09-23
https://github.com/AristotelisChantzaras/MjpegStreamer,MjpegStreamer,AristotelisChantzaras,WinForms,14,11,2017-09-28,C#,27,3,2,2,Small,MIT,"MJPEG Streaming (Screen-WinForms, Camera-UWP)",2017-08-30
https://github.com/Irval1337/NotificationManager,NotificationManager,Irval1337,WinForms,14,4,2021-04-01,C#,12,6,0,4,Medium,MIT,A little C# library that allows you to display custom notifications on the user's screen,2020-12-20
https://github.com/egvijayanand/WeeklyXamarinBlazor,WeeklyXamarinBlazor,egvijayanand,WinForms,14,1,2024-09-17,C#,86,4,12,4,Large,MIT,"Weekly Xamarin with Blazor and C#. Developed with BlazorWebView component hosted in .NET MAUI, Windows Forms, and WPF. Also has a Blazor Server and WebAssembly. Core logic as Razor Class Library.",2021-07-01
https://github.com/AeriaVelocity/Windows98Launcher,Windows98Launcher,AeriaVelocity,WinForms,14,2,2021-04-08,C#,8,4,0,3,Small,GPL-3.0,Open source GUI front-end for QEMU for installing and running Windows 98.,2020-11-05
https://github.com/YPODIN/YotePad,YotePad,YPODIN,WinForms,14,2,2026-04-20,C#,16,1,0,0,Small,GPL-3.0,"A lightweight notepad for Windows 11. No AI, no tabs, no telemetry, no OneDrive nonsense, just the features you actually need.",2026-04-20
https://github.com/julzerinos/csharp-image-processing,csharp-image-processing,julzerinos,WinForms,14,2,2021-03-27,C#,35,8,0,7,Medium,MIT,"Image processing methods, algorithms and bitmap drawing recreated in C# Winforms. RIP MS Paint 1985 - 2017.",2020-02-26
https://github.com/giansalex/homologadorSunat,homologadorSunat,giansalex,WinForms,14,14,2021-04-29,C#,31,5,0,4,Small,None,Homologación de SUNAT para Proveedores de Servicios Electrónicos (originalmente hecho para Emisores).,2017-05-20
https://github.com/froque/interoptoolkitcs,interoptoolkitcs,froque,WinForms,14,3,2021-05-20,C#,6,2,3,0,Small,LGPL-2.1, Interop Forms Toolkit for C#,2017-04-04
https://github.com/Mehmetali345Dev/345-Launcher,345-Launcher,Mehmetali345Dev,WinForms,13,1,2021-09-02,C#,35,14,0,10,Medium,GPL-3.0,Advanced Minecraft Launcher,2021-03-18
https://github.com/manixaist/AllPawnsMustDie,AllPawnsMustDie,manixaist,WinForms,13,6,2017-10-16,C#,43,8,0,8,Medium,MIT,Chess Engine GUI for UCI using C# and WinForms,2017-09-06
https://github.com/trksyln/CSInputs,CSInputs,trksyln,WinForms,13,3,2025-04-15,C#,25,2,0,1,Small,MIT,This library lets you send and read mouse and keyboard inputs from windows.,2021-06-16
https://github.com/cefsharp/CefSharp.OutOfProcess,CefSharp.OutOfProcess,cefsharp,WinForms,13,5,2025-10-30,C#,48,5,2,5,Medium,BSD-3-Clause,CefSharp.OutOfProcess provides a convenient way to run CefSharp in a separate process.,2022-06-05
https://github.com/DomGries/FreelancerModStudio,FreelancerModStudio,DomGries,WinForms,13,9,2020-04-11,C#,215,16,3,21,Large,GPL-3.0,Freelancer modding IDE with a powerful 3D system editor,2014-05-28
https://github.com/datarza/HeaderTableLayoutPanel,HeaderTableLayoutPanel,datarza,WinForms,13,5,2017-12-23,C#,8,2,0,2,Small,MIT,TableLayoutPanel with highlighted header for WinForms,2017-03-20
https://github.com/Seank23/MapsAreaCaptureTool,MapsAreaCaptureTool,Seank23,WinForms,13,1,2020-09-08,C#,7,3,0,2,Small,None,Tool to organise and plan Google Maps captures,2020-09-01
https://github.com/WildernessLabs/Meadow.Desktop.Samples,Meadow.Desktop.Samples,WildernessLabs,WinForms,13,3,2024-03-12,C#,103,0,12,0,Medium,MIT,Repository of Meadow.Desktop samples for Windows and Linux,2023-06-07
https://github.com/Wirmaple73/PZSaveManager,PZSaveManager,Wirmaple73,WinForms,13,2,2025-11-02,C#,46,13,0,12,Medium,MIT,"Save Manager is a lightweight, yet handy Windows utility for backing up, restoring, and managing Project Zomboid worlds (B41 & B42).",2025-09-19
https://github.com/LumoRez07/QuickClip,QuickClip,LumoRez07,WinForms,13,1,2025-11-06,C#,11,4,0,3,Small,NOASSERTION,"A lightweight Windows clipboard manager with AI-powered tools — built for speed, simplicity, and productivity.",2025-11-04
https://github.com/rubberduck203/Rubberduck.Winforms,Rubberduck.Winforms,rubberduck203,WinForms,13,2,2016-07-03,C#,18,4,0,3,Small,LGPL-3.0,A DataAnnotations and Validation framework for Winforms,2016-02-14
https://github.com/ptv-logistics/SharpMap.Widgets,SharpMap.Widgets,ptv-logistics,WinForms,13,3,2024-09-03,C#,39,6,1,4,Medium,None,Build responsive map applications for web and desktop,2016-06-02
https://github.com/marcoscmonteiro/SumatraPDFControl,SumatraPDFControl,marcoscmonteiro,WinForms,13,3,2023-11-08,C#,10,6,0,4,Medium,GPL-3.0,SumatraPDF  .NET Windows Forms Control,2020-05-05
https://github.com/Nickelony/Universal-Tomb-Launcher,Universal-Tomb-Launcher,Nickelony,WinForms,13,4,2026-02-07,C#,26,2,0,2,Small,GPL-3.0,A universal Tomb Raider 1 / 2 / 3 / 4 / 5 launcher which is mainly used in the TombIDE project.,2019-09-01
https://github.com/minton/binda,binda,minton,WinForms,13,6,2025-07-16,C#,33,7,0,6,Medium,MIT,Simple Data Binding for WinForms,2012-08-09
https://github.com/JeremyThomas/rapiddevbookcode,rapiddevbookcode,JeremyThomas,WinForms,13,5,2025-07-14,C#,618,39,1,31,Large,None,Code for LLBL Rapid C# Windows Development eBook + LINQPad and Data Tools,2017-11-02
https://github.com/nano-byte/structure-editor,structure-editor,nano-byte,WinForms,13,3,2026-04-28,C#,39,1,0,1,Small,MIT,WinForms library for building split-screen editors for data structures,2018-11-13
https://github.com/vectornguyen76/AGV-monitoring,AGV-monitoring,vectornguyen76,WinForms,12,9,2022-08-01,C#,33,7,0,5,Medium,MIT,AGV Monitoring use DevExpress framework and S7net to connect with PLC S7 1500 ,2022-03-02
https://github.com/fire-eggs/Ancestral-Tree,Ancestral-Tree,fire-eggs,WinForms,12,4,2022-05-26,C#,34,8,0,7,Medium,Apache-2.0,Graphical family tree drawing program for GEDCOM (genealogy).,2018-07-30
https://github.com/liaiwu/AttnSoft.AutoUpdate,AttnSoft.AutoUpdate,liaiwu,WinForms,12,1,2025-12-17,C#,84,3,0,3,Small,MIT,A lightweight cross-platform application automatic upgrade component. 一个轻量级的跨平台应用程序自动升级组件。,2025-01-13
https://github.com/TeunvandenBroek/C-sharp-clipboardquestionanswer-,C-sharp-clipboardquestionanswer-,TeunvandenBroek,WinForms,12,7,2024-07-09,C#,45,2,0,1,Small,MIT,Clipboard Assistant in C# using clipboard and Windows Notifications.,2019-11-06
https://github.com/amazeedaizee/CustomStreamMaker,CustomStreamMaker,amazeedaizee,WinForms,12,2,2026-01-31,C#,27,10,0,9,Medium,None,A program that makes Custom Streams for Needy Streamer Overload.,2023-08-21
https://github.com/reactivemarbles/Extensions.Hosting,Extensions.Hosting,reactivemarbles,WinForms,12,2,2026-04-21,C#,148,0,13,0,Medium,MIT,An Extension of the Microsoft.Extensions.Hosting library with the aim of allowing windows applications to use the hosting base. ,2023-07-24
https://github.com/Serena1432/FacebookWidget,FacebookWidget,Serena1432,WinForms,12,3,2022-11-01,C#,7,3,0,2,Small,GPL-3.0,A widget plugin/application/tool for displaying a Facebook user on your taskbar.,2022-09-05
https://github.com/FizzCodeSoftware/ObjectListViewRepack,ObjectListViewRepack,FizzCodeSoftware,WinForms,12,13,2023-10-30,C#,1087,132,0,122,Large,None,a .NET Core 3 repack of the original ObjectListView component for WinForms,2020-02-11
https://github.com/geomatics-io/Samples-Environments-for-Microsoft-Chart-Controls,Samples-Environments-for-Microsoft-Chart-Controls,geomatics-io,WinForms,12,4,2022-06-01,C#,211,1,0,198,Small,None,Microsoft Chart Controls for Microsoft .NET Framework,2020-03-19
https://github.com/fraguada/TestWebUI,TestWebUI,fraguada,WinForms,12,1,2017-12-12,C#,10,1,0,1,Small,None,"A cross platform, html/js/css based UI scaffold for Rhino",2017-07-03
https://github.com/phduarte/Tetris,Tetris,phduarte,WinForms,12,1,2023-04-05,C#,72,11,0,10,Medium,MIT,Jogo desenvolvido em C# com Windows Forms,2018-01-20
https://github.com/VirtualOverrider/WinForms-Simple-MVVM-example.,WinForms-Simple-MVVM-example.,VirtualOverrider,WinForms,12,6,2018-03-23,C#,19,7,0,6,Medium,MIT,"A simple, example application made for WinForms detailing the basic implementation of the pattern.",2018-03-22
https://github.com/nomis51/webview2-desktop,webview2-desktop,nomis51,WinForms,12,2,2023-04-11,C#,12,0,2,0,Small,MIT,A desktop application template using webview2 and web frameworks,2022-09-01
